X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39
93,87,95,100,83,93,80,83,83,0,79,80,0,0,0,73,85,71,0,80,81,17,85,74,76,78,0,79,80,58,76,83,79,4,71,60,75,0,84
87,85,99,96,84,97,90,67,83,16,72,71,0,0,0,84,79,83,0,74,52,81,78,77,79,75,43,90,92,85,87,85,80,0,81,0,79,65,80
89,85,88,89,79,93,78,64,78,75,82,70,0,0,0,60,56,81,55,63,86,80,79,79,78,71,77,81,81,73,3,83,71,0,76,0,73,88,72
180,33,94,87,88,64,45,75,80,65,67,80,0,0,0,73,66,79,85,0,69,79,78,75,73,77,76,74,93,86,0,79,85,0,85,0,77,92,77
73,0,82,84,85,27,99,78,81,71,76,76,43,22,10,82,71,72,86,0,72,64,82,77,70,64,83,83,68,36,0,80,58,0,78,0,85,86,76
63,0,90,80,80,82,89,76,88,81,80,80,69,74,70,75,73,78,75,0,77,79,78,77,76,78,83,68,80,84,0,81,84,0,83,0,72,81,86
88,0,85,61,78,86,90,62,93,77,39,79,83,77,70,76,86,32,78,0,83,79,78,70,80,74,79,75,71,85,0,82,76,0,70,0,84,50,84
90,0,83,86,84,83,86,75,79,83,0,80,72,74,72,76,85,71,79,0,82,85,74,68,79,78,82,88,81,79,0,67,87,0,87,0,79,96,65
90,3,87,89,86,84,85,75,79,82,0,75,81,65,79,79,81,78,80,0,81,78,10,72,67,74,86,84,88,77,0,52,80,0,84,0,18,86,79
90,92,91,88,78,93,65,33,68,57,0,74,74,71,73,76,84,78,87,0,88,76,0,77,75,0,76,82,87,80,75,57,79,0,88,0,0,90,68
0,96,93,85,45,91,94,50,76,60,0,69,83,78,75,77,52,78,76,0,83,48,0,78,75,0,78,84,60,94,88,81,82,0,86,0,0,87,74
0,98,81,89,0,92,89,0,82,34,30,78,71,84,77,70,0,69,90,0,57,0,0,66,67,0,79,70,0,81,82,49,1,33,15,6,52,81,65
0,38,0,87,0,65,72,0,83,75,64,80,69,73,73,78,0,73,84,0,73,0,0,75,73,0,90,0,0,69,84,84,0,91,0,56,79,81,34
0,94,14,58,0,96,93,0,85,84,77,29,80,73,70,45,21,57,84,45,63,50,0,60,76,0,79,0,0,0,69,75,0,88,0,82,81,76,0
0,82,96,78,0,81,80,0,89,80,70,0,68,63,68,77,39,76,88,72,77,84,0,74,68,27,88,0,0,11,87,87,0,80,0,94,82,59,0
0,87,96,88,0,77,85,6,81,75,63,0,55,0,70,74,79,71,85,70,82,78,0,77,63,86,75,0,0,72,83,76,51,81,0,90,86,85,0
0,83,87,70,43,95,83,71,80,72,77,62,79,0,72,26,86,76,76,0,80,70,0,69,64,65,70,0,0,90,75,71,92,79,0,90,87,83,0
13,94,91,52,90,93,86,80,81,2,72,79,77,0,20,46,72,58,56,70,83,67,0,80,68,75,83,0,0,83,92,66,77,83,71,91,77,85,0
46,90,89,84,68,32,90,86,72,0,73,73,75,0,68,82,86,0,82,70,74,76,0,79,65,80,40,0,29,73,77,81,84,83,74,31,89,78,0
82,85,89,94,84,0,85,75,81,0,74,74,67,14,55,68,83,0,82,70,66,71,0,67,55,80,0,2,81,76,80,78,63,79,85,72,80,84,0
92,81,93,70,82,0,98,86,63,0,75,78,75,65,79,71,87,0,80,71,71,77,0,0,62,82,0,77,84,19,82,78,1,81,84,87,89,63,0
83,86,94,80,84,0,86,81,0,24,70,79,36,72,63,81,73,0,80,78,78,84,0,0,40,74,0,72,92,0,76,73,0,81,79,88,60,0,10
82,75,96,78,90,0,83,83,0,65,77,74,68,59,75,75,78,0,78,74,63,76,0,0,0,89,0,88,90,0,79,77,0,75,89,76,78,0,85
81,88,94,84,88,39,97,82,0,26,77,82,69,71,77,57,85,0,71,73,52,81,0,0,0,57,0,76,69,0,86,82,0,81,59,93,77,0,85
89,75,80,87,83,74,89,80,0,12,76,8,78,75,66,72,83,0,86,42,80,75,0,0,0,77,0,93,79,0,78,0,0,64,84,67,0,0,65
92,80,75,37,80,88,81,87,0,75,71,0,68,77,76,32,81,0,84,70,82,0,0,0,0,85,0,84,85,0,87,0,0,90,82,84,0,0,81
80,89,0,24,80,86,38,89,0,76,0,57,83,69,73,38,26,0,91,65,15,57,0,0,0,80,0,87,79,0,75,67,69,88,80,76,0,0,78
85,85,61,13,81,87,0,71,0,62,31,81,60,80,0,70,73,37,90,69,0,77,0,19,61,86,17,80,83,68,79,89,70,74,51,90,0,35,71
75,72,84,43,77,91,0,81,0,33,75,56,48,71,0,70,74,68,86,70,0,71,0,76,63,86,83,92,70,90,77,69,79,84,84,49,0,69,87
88,0,78,48,81,94,0,84,19,68,77,56,74,70,0,75,84,76,87,67,0,43,0,80,33,85,74,81,79,85,81,88,75,63,81,79,0,84,88
55,0,85,16,83,84,0,86,67,35,74,75,74,59,0,75,79,65,80,73,0,62,0,73,0,20,69,72,50,79,70,67,86,63,90,81,0,81,80
92,0,90,0,88,97,0,79,71,0,71,65,72,70,0,56,65,70,28,74,0,72,0,68,0,0,81,88,78,78,72,84,62,84,80,82,0,73,85
70,0,86,0,16,78,0,82,68,4,80,80,70,64,0,31,65,76,0,71,0,63,8,78,0,0,89,86,82,77,84,28,80,75,61,70,0,83,81
83,0,88,0,0,67,0,45,79,69,71,64,83,61,0,62,75,74,0,63,0,1,93,70,0,0,84,75,73,92,67,0,24,63,94,1,59,84,52
85,45,88,0,0,89,0,1,57,84,72,72,76,70,4,32,84,71,23,78,28,80,98,78,61,0,85,85,87,92,55,0,0,50,78,0,16,81,83
91,86,95,30,45,71,62,1,76,80,84,78,50,72,70,2,87,77,86,75,91,77,85,68,80,0,86,78,80,84,85,0,0,0,77,0,0,83,85
78,93,82,83,84,86,85,0,81,79,81,59,78,36,61,77,47,81,92,26,76,74,78,73,70,1,88,83,77,79,86,80,0,0,83,67,65,51,59
85,86,74,96,71,79,93,0,76,70,68,83,72,72,72,78,44,69,85,0,87,73,75,75,80,0,87,67,74,80,84,76,0,18,16,66,79,0,86
57,89,4,93,82,86,65,0,77,73,54,68,84,56,68,82,9,81,87,0,59,66,79,81,64,61,41,84,77,84,74,79,0,91,83,83,74,0,75
0,91,81,90,85,82,89,0,80,78,73,78,73,58,79,82,0,70,78,0,80,76,77,69,78,76,78,83,67,86,79,23,0,75,81,82,78,0,75
0,89,88,93,64,83,74,0,67,4,73,76,36,75,78,66,0,62,87,0,75,44,60,77,81,81,85,78,31,45,52,79,0,75,31,84,83,2,80
0,86,97,85,69,41,83,56,76,0,45,74,0,79,79,59,55,77,89,0,85,0,77,81,61,92,86,46,0,87,50,68,0,79,0,90,60,0,81
0,84,76,93,78,0,75,92,62,0,74,73,0,38,77,25,69,69,88,0,80,0,85,71,61,58,78,79,0,71,68,80,2,84,0,83,87,4,71
0,79,95,52,69,15,79,73,67,0,66,75,0,52,78,0,87,46,55,0,41,0,76,78,85,51,81,85,22,68,78,79,56,42,0,67,91,3,86
54,83,23,100,70,74,86,76,72,0,58,67,16,0,82,65,83,0,63,0,80,0,70,74,84,75,86,80,89,89,73,91,78,0,0,85,81,0,75
89,38,1,70,74,95,78,87,65,0,68,64,75,0,75,84,89,0,82,0,76,0,75,80,16,79,24,37,81,91,86,80,81,3,5,89,90,0,89
99,92,0,95,82,90,75,84,55,37,60,74,76,0,68,88,85,0,76,0,83,0,80,51,71,69,82,80,61,73,60,89,90,80,78,78,38,0,77
78,83,0,88,75,85,78,83,49,85,71,77,29,0,76,85,54,0,82,0,75,0,77,63,75,81,85,75,86,76,0,83,87,6,94,50,73,0,77
72,94,29,61,75,82,83,87,73,81,82,70,75,0,67,87,60,0,79,0,83,0,78,84,78,84,82,70,63,73,0,83,82,0,81,77,78,0,71
85,88,95,63,76,82,70,82,75,89,79,63,77,0,0,88,67,0,76,0,84,0,71,75,61,81,89,86,83,78,0,26,77,0,83,67,82,0,86
47,86,83,91,79,87,78,87,58,77,72,0,64,0,0,67,74,37,83,0,65,0,83,58,71,79,71,75,69,84,0,11,84,0,89,82,84,0,73
60,96,85,84,81,80,79,78,54,78,64,0,76,38,0,82,82,76,63,0,46,0,80,74,79,81,85,61,86,44,0,34,86,0,81,82,86,0,79
91,94,93,97,76,86,83,79,74,64,37,0,47,74,0,88,86,82,84,0,47,0,86,61,72,83,26,76,83,66,0,76,88,0,85,37,87,0,86
85,83,98,82,57,82,84,75,70,75,0,0,64,67,0,89,14,77,87,0,84,88,71,72,74,72,0,57,78,71,0,82,86,0,95,0,80,0,67
87,96,86,88,59,87,53,84,65,84,0,0,73,77,0,69,0,81,0,20,72,91,84,74,70,74,0,0,76,65,0,84,91,0,85,0,69,0,89
81,91,72,83,12,63,75,86,70,77,0,0,60,64,0,0,0,83,0,84,80,79,81,62,78,70,0,0,84,32,1,86,7,0,88,1,62,0,58
82,77,83,81,0,54,83,81,70,78,3,0,58,77,0,0,0,64,0,63,84,85,79,49,70,83,0,0,78,16,76,65,89,0,56,0,79,0,79
96,0,101,95,0,0,77,86,70,82,4,0,81,69,41,0,0,76,0,74,28,88,80,75,74,76,0,0,87,83,81,83,87,0,76,19,78,0,78
82,0,84,76,0,0,83,82,74,45,44,75,27,70,68,0,0,81,0,69,0,88,90,78,69,76,0,0,90,82,87,76,73,0,77,84,83,0,54
95,0,96,89,0,0,63,80,36,34,62,84,71,63,76,0,0,87,0,71,0,80,34,76,59,80,0,33,59,73,79,74,88,0,83,87,9,0,21
90,0,73,84,0,0,0,73,0,87,77,84,71,67,80,0,46,84,0,72,0,92,91,60,73,63,0,78,78,81,89,81,84,0,87,88,0,0,0
78,0,58,91,0,0,0,77,0,87,71,81,72,74,69,0,74,63,0,77,0,88,74,10,60,62,0,83,67,75,65,71,78,0,48,23,0,0,0
82,0,27,87,20,66,0,85,0,86,72,81,61,67,62,0,82,82,0,78,0,80,84,0,39,83,0,76,82,82,73,70,82,0,84,52,0,0,0
87,0,86,88,70,89,45,67,0,91,73,75,74,75,76,0,84,81,60,83,35,83,81,0,0,24,0,76,74,85,77,75,74,0,78,84,0,0,22
87,75,93,55,89,83,50,86,0,87,71,77,61,61,73,0,83,78,62,71,78,83,61,0,13,72,83,83,80,27,90,73,86,0,10,69,0,0,67
74,97,91,74,73,95,0,80,0,78,76,78,0,58,78,0,66,87,84,72,79,61,77,0,58,1,75,77,17,84,83,82,88,0,77,95,0,0,67
0,88,77,61,80,82,46,89,28,64,80,74,0,78,72,0,90,84,78,76,89,0,45,0,88,14,74,80,0,52,89,59,73,0,74,86,0,0,77
0,96,86,105,81,92,77,86,67,74,73,78,0,20,74,6,25,59,66,75,89,0,0,0,75,81,84,73,0,78,85,0,65,0,87,79,0,0,82
80,97,81,74,84,95,86,81,75,78,62,80,0,0,75,73,73,75,84,68,85,0,0,0,71,73,84,84,0,76,84,0,53,0,62,85,0,0,94
98,82,34,84,81,85,92,76,76,85,64,75,0,0,65,72,83,83,74,56,82,0,0,0,69,63,88,79,0,82,73,0,54,0,74,85,0,0,22
79,96,81,70,91,47,95,43,70,70,68,73,0,0,77,76,74,77,80,45,89,0,0,35,80,71,84,0,0,80,30,0,56,0,0,55,5,0,0
97,91,92,86,72,5,70,38,72,83,67,76,1,0,72,77,88,77,77,51,87,19,0,73,84,75,84,0,0,77,6,0,82,0,84,82,1,0,0
79,89,86,81,89,0,89,88,77,83,78,88,0,0,68,84,67,71,82,4,89,80,0,78,67,76,72,0,0,87,37,0,71,0,64,60,0,0,0
49,88,39,92,79,0,88,55,78,81,126,84,0,0,72,69,83,84,77,41,89,93,0,80,81,61,80,0,0,47,0,76,87,0,0,31,0,0,0
76,96,91,66,86,0,84,76,71,77,69,66,22,41,46,79,79,27,77,65,64,80,0,73,73,86,86,28,0,85,46,52,86,0,34,77,24,0,0
85,86,73,0,92,0,73,78,67,86,71,86,91,63,0,75,78,80,75,73,85,82,9,72,37,82,90,73,31,64,8,77,78,0,81,88,0,0,0
82,92,98,87,86,0,89,79,77,72,49,82,84,73,0,70,85,69,80,57,25,81,61,74,0,85,82,73,101,53,47,84,13,0,79,90,1,0,0
94,91,71,83,80,0,80,82,34,86,74,75,93,72,0,76,71,77,80,76,0,70,75,73,0,75,88,83,80,87,83,81,0,0,82,88,4,0,51
84,93,65,90,77,49,84,21,25,80,77,78,86,69,65,52,66,81,5,77,0,77,70,79,0,65,79,70,75,82,86,73,0,0,82,77,3,0,98
75,61,89,79,59,97,95,0,67,86,9,73,83,71,74,73,80,63,66,21,0,78,77,45,0,72,83,69,74,59,80,80,0,0,86,80,1,0,81
80,94,89,71,77,87,79,0,63,94,0,76,72,75,73,65,69,76,65,0,0,84,67,71,0,18,84,83,83,61,74,83,0,0,85,70,0,0,89
80,85,50,86,65,92,88,0,66,84,0,84,83,75,78,61,74,76,83,0,0,84,70,75,0,0,79,80,82,0,80,6,0,0,61,81,0,0,86
74,84,0,72,72,100,90,0,67,81,0,83,63,72,70,81,55,56,3,0,0,80,73,76,34,0,90,76,82,0,78,0,0,0,89,78,0,0,82
53,86,0,86,87,92,80,0,39,7,20,43,74,71,73,75,75,81,0,0,0,86,77,74,70,0,70,64,84,0,85,0,0,0,74,40,0,0,89
68,81,0,75,75,101,81,0,0,0,83,73,83,71,58,71,81,79,0,0,0,31,78,69,70,0,90,76,84,0,0,0,84,0,87,80,0,0,89
65,70,0,83,91,83,85,33,0,0,84,84,78,73,63,76,38,86,0,0,60,36,68,68,67,0,77,82,81,0,0,0,85,0,83,83,0,0,41
97,26,2,87,93,97,78,78,0,0,84,75,77,70,55,81,0,82,0,0,91,81,75,30,80,0,92,83,79,0,0,0,82,0,79,80,0,0,63
37,0,69,42,53,98,92,70,0,1,84,76,70,62,72,79,0,44,0,4,81,88,73,0,72,0,37,59,78,0,0,0,76,0,79,3,0,0,81
0,67,58,0,0,89,65,88,21,0,85,86,79,74,57,74,0,0,2,0,91,89,71,0,82,13,0,79,74,0,0,0,66,0,57,0,0,0,89
0,83,93,0,0,91,6,85,89,0,81,80,74,62,21,62,0,0,80,1,83,81,80,0,77,0,0,69,81,23,0,12,92,0,87,0,0,0,77
0,97,84,0,0,93,69,85,82,0,84,52,67,69,73,0,0,0,76,7,79,0,70,0,81,35,47,80,69,69,0,46,90,0,89,0,0,0,87
0,86,84,0,16,91,83,81,82,0,87,0,71,8,60,0,0,0,82,0,80,81,75,0,78,88,83,79,77,86,0,88,87,0,15,0,0,0,84
0,88,90,0,76,91,92,75,81,43,71,0,77,0,1,0,39,0,75,0,86,81,71,0,86,72,82,71,44,78,0,86,93,0,0,0,0,0,81
0,87,74,6,86,98,81,77,80,84,84,0,79,0,8,0,79,1,66,0,94,83,69,0,79,80,75,16,62,79,0,74,85,0,0,50,0,0,74
37,85,83,86,71,93,54,76,81,69,80,0,73,0,61,0,79,0,80,53,89,77,73,0,70,78,70,0,79,87,2,79,48,0,0,86,0,0,71
112,80,72,82,84,81,87,86,90,70,86,0,74,0,77,0,69,0,78,59,74,82,68,53,73,81,79,0,77,78,0,78,88,0,0,83,0,0,76
102,80,80,90,80,56,82,79,81,70,82,0,84,0,72,0,89,0,88,69,80,82,62,71,58,85,68,6,84,84,6,74,77,0,0,83,0,0,92
91,89,91,93,81,86,83,67,79,75,74,0,80,0,56,0,82,12,75,69,84,63,75,79,72,78,81,41,65,87,84,73,75,0,0,84,0,0,87
100,88,38,53,77,81,85,76,78,28,82,0,76,0,73,66,89,25,78,68,88,0,61,65,73,74,73,87,73,79,75,63,82,0,0,80,0,0,72
93,87,1,94,77,88,24,15,78,0,75,63,83,66,55,64,79,76,80,88,88,0,72,75,16,81,83,81,72,82,84,87,86,0,8,66,0,0,81
96,83,0,97,90,88,0,0,75,0,77,75,56,74,80,79,84,72,71,73,77,0,55,69,37,65,87,82,66,84,84,75,73,0,85,65,0,0,71
95,48,70,96,73,91,0,10,86,0,80,76,0,78,29,81,75,71,80,78,60,0,41,78,73,73,80,78,69,68,75,90,78,0,82,90,0,0,58
87,55,87,83,84,60,0,41,83,73,80,70,0,80,70,73,80,81,59,83,82,0,67,82,72,75,72,82,80,83,91,81,75,0,89,78,0,0,56
77,85,89,99,73,0,0,0,82,74,80,82,0,78,69,77,71,75,80,82,82,0,75,77,74,78,78,79,71,85,73,77,78,0,81,86,0,0,0
85,88,94,87,76,0,0,0,74,73,71,80,0,76,66,75,17,74,78,83,91,0,73,63,74,83,80,72,82,65,85,79,78,0,65,91,0,0,0
90,82,101,98,84,0,24,0,83,84,0,72,0,77,61,78,84,74,66,57,92,51,59,70,83,82,84,87,39,78,86,84,16,0,86,82,0,0,0
93,93,105,88,18,0,63,25,80,76,0,0,0,63,29,83,76,75,48,0,93,92,23,73,72,66,86,85,0,88,84,68,0,0,81,65,0,0,0
94,63,94,98,0,0,80,91,92,75,0,49,0,62,0,78,79,62,68,0,84,90,40,55,71,66,78,70,0,81,84,88,0,0,88,87,0,0,0
96,0,90,23,69,0,70,83,82,77,0,86,0,71,0,68,75,63,21,0,86,81,64,0,72,71,80,81,0,42,39,76,0,80,83,74,0,0,0
91,0,44,54,75,54,78,83,85,75,0,83,51,9,0,78,76,82,0,0,55,76,56,71,50,76,83,49,0,69,89,72,0,67,86,79,0,0,0
96,0,84,83,77,88,75,88,79,77,0,79,76,67,22,73,88,85,0,0,1,81,67,75,0,77,77,54,0,82,76,70,0,84,67,81,0,0,0
104,0,86,105,76,94,72,92,72,76,0,72,69,65,83,77,78,4,0,0,1,86,79,72,0,79,31,75,0,89,87,82,0,73,79,87,0,0,0
43,0,95,84,79,69,81,94,79,76,0,75,78,74,77,84,75,0,0,0,0,42,74,59,0,33,0,75,47,87,13,86,0,81,91,86,0,0,0
0,0,99,88,75,85,73,88,85,5,0,83,45,65,66,75,85,0,0,0,0,29,52,75,0,0,0,80,77,84,69,75,0,76,78,26,0,0,0
0,9,57,83,76,91,77,82,2,0,0,75,71,73,69,77,55,0,0,0,2,92,70,68,13,0,34,77,77,84,79,84,1,80,87,9,0,0,0
0,100,91,85,77,100,81,91,0,11,0,73,34,71,70,68,44,0,0,0,0,82,66,64,90,0,54,71,83,79,80,80,0,88,92,20,0,0,0
42,75,92,94,83,102,85,91,0,73,36,78,45,64,77,46,0,0,0,0,0,83,19,79,77,0,85,73,90,86,79,63,0,81,81,85,0,0,0
83,99,93,96,69,83,58,41,0,77,61,79,71,70,71,0,0,50,0,0,0,74,0,74,80,4,69,75,22,61,83,67,3,69,64,90,0,0,0
91,90,61,81,73,96,0,90,76,79,78,19,69,47,76,0,0,70,0,5,0,82,0,66,87,32,89,73,88,79,84,69,92,82,0,91,0,0,45
98,95,0,85,77,84,0,81,86,79,70,48,68,69,77,0,0,82,0,1,0,76,0,73,82,73,83,49,82,69,76,75,91,86,0,62,0,0,88
64,100,0,95,78,91,0,99,85,74,73,71,77,71,68,9,5,70,0,0,0,67,0,74,70,75,83,66,86,0,79,77,87,79,0,86,0,0,88
73,89,0,0,84,79,0,85,83,70,72,78,70,0,77,76,67,79,0,0,0,66,1,60,84,83,63,78,87,0,74,86,69,73,0,67,0,0,73
81,95,0,0,84,91,0,90,80,74,81,64,65,0,71,76,84,84,0,4,0,75,2,58,87,76,79,82,65,0,78,40,71,79,0,85,0,0,92
97,72,0,0,76,76,0,86,78,70,80,75,56,0,82,79,78,14,26,0,0,64,2,38,81,80,84,6,78,0,69,0,86,74,75,86,0,0,85
87,93,1,0,78,92,56,88,92,67,76,61,39,0,66,79,80,48,76,7,0,79,13,0,83,77,75,0,82,0,79,0,73,75,90,71,0,0,79
80,93,81,0,84,94,84,87,76,65,73,44,56,0,77,72,80,90,71,0,0,82,0,0,71,77,85,0,83,0,61,0,72,83,77,0,0,0,83
90,92,100,0,83,88,96,90,84,76,80,0,71,0,26,83,81,82,75,0,0,78,0,0,78,51,85,0,84,0,68,0,90,69,89,8,0,0,82
92,79,92,0,82,89,94,32,86,31,76,0,73,0,70,71,80,69,69,0,0,72,0,0,80,72,11,0,82,0,60,0,83,59,75,0,0,0,67
92,33,97,0,83,83,87,0,84,1,64,0,57,3,59,76,86,78,80,1,0,0,0,0,79,70,0,0,85,0,14,0,81,87,90,0,0,0,94
69,78,84,0,68,91,85,18,84,27,74,0,32,0,86,79,64,87,75,0,2,0,0,0,66,73,1,0,13,0,0,0,66,80,74,0,0,0,75
0,90,92,83,81,89,92,84,86,1,69,0,81,0,71,73,84,71,81,0,0,0,0,1,82,69,39,40,0,71,0,0,79,69,80,0,0,0,86
0,79,65,101,96,93,93,76,88,63,69,0,70,0,57,79,81,85,70,0,0,0,0,15,82,80,84,79,0,82,0,0,77,78,88,0,0,0,72
32,91,88,94,20,55,98,86,42,77,80,0,52,0,0,62,71,63,78,0,0,0,0,0,81,55,82,73,0,77,0,0,80,76,70,0,0,0,89
89,96,97,91,0,32,91,160,96,72,72,0,77,0,0,0,78,81,71,0,0,0,0,0,82,75,88,76,0,79,40,0,74,89,83,0,0,0,51
82,85,82,87,0,86,78,61,87,81,67,0,60,0,0,0,71,76,76,0,0,2,0,39,77,3,43,80,0,76,64,0,84,89,62,0,0,0,81
93,88,94,94,0,97,95,88,87,78,83,0,71,0,0,0,85,75,70,0,0,2,0,69,81,66,0,79,0,84,72,0,81,61,89,0,0,0,77
87,89,54,85,0,91,85,83,71,60,73,36,61,0,0,0,75,82,76,0,0,0,0,78,80,54,0,70,0,81,85,0,71,78,83,0,0,0,89
73,45,90,102,0,95,96,87,69,59,83,77,76,0,0,0,49,83,76,0,0,0,0,68,76,70,0,77,84,79,81,0,75,87,80,0,0,0,75
85,90,70,99,0,88,88,84,79,78,53,77,75,0,0,15,62,80,31,0,0,0,0,82,83,79,0,78,79,75,78,0,54,68,82,0,0,0,78
85,86,73,100,0,94,101,40,64,72,57,80,73,0,3,74,78,77,0,0,0,0,0,82,42,57,0,66,89,84,43,1,8,86,70,0,0,0,77
87,102,50,69,0,96,84,49,80,83,72,80,27,0,83,78,72,3,0,0,0,30,0,81,0,21,0,82,80,78,85,0,58,74,47,0,0,0,76
30,89,4,73,14,48,86,88,84,71,62,72,0,0,88,75,78,0,0,0,0,80,0,75,0,31,0,80,76,76,69,0,73,38,0,0,0,3,0
92,89,98,84,58,0,89,82,78,86,66,83,0,0,83,77,66,0,0,0,0,83,0,68,0,15,0,70,85,81,0,0,49,93,69,0,0,81,0
89,13,87,92,87,0,79,84,73,23,78,71,0,41,47,81,58,0,7,0,0,80,0,83,0,26,0,82,81,85,0,0,0,89,74,0,0,91,0
95,0,73,96,85,0,91,84,84,82,76,71,1,68,73,75,71,0,60,0,0,43,0,70,0,27,19,75,72,78,0,0,0,73,79,0,0,87,0
86,0,88,92,88,0,91,79,89,76,69,79,7,81,81,66,75,0,79,0,0,63,0,84,0,8,67,86,80,57,0,0,0,75,88,0,0,85,NA
93,0,76,84,71,0,85,60,72,77,73,74,12,81,6,81,87,0,72,0,0,92,3,58,19,0,83,85,83,83,1,0,0,74,82,0,0,82,0
82,0,87,81,79,54,82,85,33,86,77,77,2,76,0,75,67,0,80,0,0,64,1,77,28,0,72,68,69,79,0,0,0,87,84,0,0,81,0
85,0,7,84,89,99,84,77,80,7,72,48,2,73,0,79,49,0,79,0,0,70,7,73,0,0,82,86,74,71,1,0,2,88,74,1,0,74,0
89,0,1,4,83,94,85,31,82,36,76,80,0,82,0,74,66,0,69,0,0,76,14,79,1,0,78,79,73,83,0,0,8,48,87,9,0,83,0
81,0,0,0,81,93,78,0,90,78,2,78,0,90,0,74,80,0,76,0,0,75,14,80,0,0,77,82,77,70,0,0,0,73,70,17,0,77,0
97,0,14,0,73,93,77,0,20,74,1,78,0,57,0,80,75,0,77,0,0,76,3,76,0,0,80,74,79,81,0,0,0,75,80,27,0,88,0
25,83,88,0,82,95,84,0,0,70,0,81,0,81,0,80,80,0,74,0,0,81,12,78,0,0,85,79,83,78,0,0,0,76,82,24,0,97,0
0,77,95,94,89,98,28,0,0,1,0,75,0,79,0,86,59,0,59,0,0,53,10,78,0,0,162,87,76,87,0,0,0,81,88,0,0,15,0
0,83,88,88,94,87,0,0,0,77,0,79,0,71,0,80,43,0,58,0,0,72,7,79,80,0,76,84,78,59,0,0,0,26,47,0,0,0,0
0,79,90,90,57,68,0,0,0,76,0,62,0,73,0,87,86,0,68,0,0,71,2,13,90,0,82,65,74,37,0,0,0,0,0,0,0,0,0
0,98,94,86,0,100,0,0,0,79,0,77,0,84,0,48,87,0,48,0,1,69,1,0,66,0,78,80,81,70,0,0,0,0,21,0,0,0,0
0,77,85,87,0,72,0,0,0,30,0,75,0,78,0,42,84,0,70,0,8,78,0,0,89,0,73,87,81,64,0,0,0,0,86,28,0,0,0
14,82,95,81,0,93,0,69,0,29,37,38,0,76,0,71,80,0,20,0,48,82,0,0,85,0,83,82,70,78,0,0,0,0,88,78,0,0,0
110,81,71,80,0,91,49,95,51,17,79,74,0,77,0,82,77,0,8,0,54,67,0,0,76,0,56,85,80,91,0,0,3,0,70,98,0,0,0
68,88,0,86,0,83,88,75,67,77,67,77,0,74,0,78,79,0,72,0,90,0,0,0,85,0,68,70,85,76,0,0,77,0,82,88,0,0,0
92,90,0,91,0,79,98,78,78,79,91,72,0,77,0,89,67,0,67,0,85,0,0,0,87,0,76,71,46,83,0,0,92,0,81,83,0,18,0
91,48,0,89,0,95,84,93,72,78,77,82,0,75,0,81,0,0,78,0,88,0,0,0,85,0,92,69,77,71,0,0,74,0,88,86,0,0,0
86,86,0,95,64,90,99,84,64,83,64,76,0,81,0,8,0,0,76,0,86,0,0,59,74,0,75,89,76,0,0,0,73,0,79,79,0,57,0
84,91,0,77,88,85,93,76,76,85,80,73,0,72,0,0,0,0,77,0,89,0,0,77,72,0,39,37,49,0,0,0,84,0,78,91,0,84,0
87,78,0,90,89,50,91,81,76,68,86,79,0,74,0,0,0,0,77,0,87,0,0,68,78,0,70,91,84,0,0,0,83,0,78,78,0,68,0
82,84,0,83,86,88,94,75,71,82,81,81,0,67,0,0,0,0,73,0,73,0,0,77,85,0,77,48,72,0,0,0,81,1,76,91,0,84,0
89,77,0,92,94,87,86,85,72,77,89,8,0,77,0,0,0,0,18,0,85,0,0,71,80,0,0,75,77,0,0,0,83,80,88,77,0,82,0
90,94,43,57,86,95,88,81,74,74,62,0,0,85,0,1,23,0,0,0,79,0,0,70,80,0,8,72,74,0,0,0,78,86,40,76,0,81,0
77,64,95,96,86,98,85,74,71,80,77,0,0,75,0,0,81,0,0,0,84,14,0,80,54,0,4,16,53,8,0,0,81,83,0,80,0,77,0
99,0,93,86,86,96,93,79,69,74,86,0,0,74,0,0,86,0,0,0,76,6,0,76,73,0,0,82,69,85,0,0,76,90,0,59,0,94,0
87,0,96,90,72,86,93,87,65,80,87,0,0,81,0,0,84,0,0,0,0,0,0,73,52,0,0,20,79,94,0,0,78,74,0,82,0,84,0
76,0,90,81,95,87,88,94,77,80,86,0,0,82,0,0,86,0,0,0,88,0,0,78,36,0,0,0,5,84,0,0,77,86,0,67,0,80,0
96,0,101,95,96,89,37,88,67,2,88,0,0,78,0,0,84,0,0,0,72,0,0,68,62,0,0,0,0,79,0,0,93,80,0,90,0,33,0
78,71,93,92,86,79,0,49,78,0,90,0,0,81,0,0,82,0,0,0,90,0,0,65,68,0,0,0,0,83,0,0,75,72,0,80,0,74,0
90,91,85,84,82,85,0,66,64,0,80,83,0,88,0,0,81,0,81,0,84,0,0,76,75,0,0,0,0,81,0,0,85,77,22,51,0,86,0
65,88,98,93,84,94,0,73,80,0,68,82,0,72,0,0,77,0,69,0,88,0,0,74,80,0,0,0,0,65,0,0,56,73,89,1,0,88,0
